Protein,RNA,Label
Q8N684,LINC00310,1
Q8N684,DSCR9,1
Q8N684,MCM3AP-AS1,1
Q8N684,MIAT,1
Q8N684,AC026202.3,1
Q8N684,GHRLOS,1
Q8N684,FGD5-AS1,1
Q8N684,EAF1-AS1,1
Q8N684,AC144521.1,1
Q8N684,SNRK-AS1,1
Q8N684,LIMD1-AS1,1
Q8N684,PTPRG-AS1,1
Q8N684,PSMD6-AS2,1
Q8N684,MAGI1-AS1,1
Q8N684,FOXP1-AS1,1
Q8N684,FOXP1-IT1,1
Q8N684,H1FX-AS1,1
Q8N684,IL20RB-AS1,1
Q8N684,LINC00886,1
Q8N684,AC007620.3,1
Q8N684,SOX2-OT,1
Q8N684,OPA1-AS1,1
Q8N684,AC024560.3,1
Q8N684,AC016773.1,1
Q8N684,NOP14-AS1,1
Q8N684,SLIT2-IT1,1
Q8N684,OCIAD1-AS1,1
Q8N684,USP46-AS1,1
Q8N684,DANCR,1
Q8N684,SLC7A11-AS1,1
Q8N684,HAND2-AS1,1
Q8N684,AC016644.1,1
Q8N684,VCAN-AS1,1
Q8N684,STARD4-AS1,1
Q8N684,EPB41L4A-AS1,1
Q8N684,AC005618.1,1
Q8N684,PRR7-AS1,1
Q8N684,E2F3-IT1,1
Q8N684,HCG11,1
Q8N684,LINC00240,1
Q8N684,HCG18,1
Q8N684,MDC1-AS1,1
Q8N684,SAPCD1-AS1,1
Q8N684,HCG25,1
Q8N684,KCNQ5-IT1,1
Q8N684,OOEP-AS1,1
Q8N684,EZR-AS1,1
Q8N684,AC092171.4,1
Q8N684,HOTAIRM1,1
Q8N684,HOXA-AS2,1
Q8N684,HOXA-AS3,1
Q8N684,LINC00174,1
Q8N684,MAGI2-AS3,1
Q8N684,STEAP2-AS1,1
Q8N684,AC006378.2,1
Q8N684,AC073130.3,1
Q8N684,ST7-OT4,1
Q8N684,AC015987.1,1
Q8N684,ATP6V0E2-AS1,1
Q8N684,PRKAG2-AS1,1
Q8N684,GS1-24F4.2,1
Q8N684,FAM66D,1
Q8N684,AC022182.1,1
Q8N684,ZFHX4-AS1,1
Q8N684,PVT1,1
Q8N684,AF230666.2,1
Q8N684,AC083843.1,1
Q8N684,MIR31HG,1
Q8N684,RMRP,1
Q8N684,SMC5-AS1,1
Q8N684,C9orf147,1
Q8N684,MIR181A2HG,1
Q8N684,AL358781.1,1
Q8N684,ASMTL-AS1,1
Q8N684,CASK-AS1,1
Q8N684,JPX,1
Q8N684,LINC00630,1
Q8N684,MIR503HG,1
Q8N684,FMR1-AS1,1
Q8N684,LINC00894,1
Q8N684,TMLHE-AS1,1
Q16630,LINC00339,1
Q16630,HYI-AS1,1
Q16630,GNG12-AS1,1
Q16630,ZRANB2-AS1,1
Q16630,ZRANB2-AS2,1
Q16630,AP4B1-AS1,1
Q16630,LINC00624,1
Q16630,FLG-AS1,1
Q16630,RUSC1-AS1,1
Q16630,RGS5,1
Q16630,GAS5-AS1,1
Q16630,GAS5,1
Q16630,MIR181A1HG,1
Q16630,PROSER2-AS1,1
Q16630,ENTPD1-AS1,1
Q16630,AP000442.1,1
Q16630,NEAT1,1
Q16630,MALAT1,1
Q16630,RAB30-AS1,1
Q16630,DISC1FP1,1
Q16630,A2ML1-AS1,1
Q16630,IFNG-AS1,1
Q16630,MAPKAPK5-AS1,1
Q16630,DLEU2,1
Q16630,INTS6-AS1,1
Q16630,RNF219-AS1,1
Q16630,MIR17HG,1
Q16630,DCUN1D2-AS,1
Q16630,LINC00641,1
Q16630,PRMT5-AS1,1
Q16630,HIF1A-AS1,1
Q16630,HIF1A-AS2,1
Q16630,AL157871.2,1
Q16630,OIP5-AS1,1
Q16630,PRC1-AS1,1
Q16630,AC020663.1,1
Q16630,AC040173.1,1
Q16630,LINC00273,1
Q16630,CRNDE,1
Q16630,AC009120.6,1
Q16630,LINC00324,1
Q16630,SPAG5-AS1,1
Q16630,AC010761.6,1
Q16630,AC067852.1,1
Q16630,HOXB-AS1,1
Q16630,AC091133.1,1
Q16630,AC002401.1,1
Q16630,AC099850.1,1
Q16630,LINC00470,1
Q16630,AC012615.1,1
Q16630,AC005523.2,1
Q16630,AC005253.2,1
Q16630,LINC00662,1
Q16630,AC005616.1,1
Q16630,LINC00665,1
Q16630,ZNF571-AS1,1
Q16630,AC008982.2,1
Q16630,LIPE-AS1,1
Q16630,AC079779.4,1
Q16630,AC007098.1,1
Q16630,PCBP1-AS1,1
Q16630,AC016700.3,1
Q16630,DGUOK-AS1,1
Q16630,BOLA3-AS1,1
Q16630,AC010976.2,1
Q16630,AC092620.2,1
Q16630,AC009948.5,1
Q16630,AC068196.1,1
Q16630,AP001172.2,1
Q16630,PAXBP1-AS1,1
Q16630,LINC00310,1
Q16630,DSCR9,1
Q16630,MCM3AP-AS1,1
Q16630,AC026202.3,1
Q16630,FGD5-AS1,1
Q16630,EAF1-AS1,1
Q16630,CCDC13-AS1,1
Q16630,LIMD1-AS1,1
Q16630,CYB561D2,1
Q16630,PSMD6-AS2,1
Q16630,H1FX-AS1,1
Q16630,AC016773.1,1
Q16630,NOP14-AS1,1
Q16630,DANCR,1
Q16630,SLC7A11-AS1,1
Q16630,VCAN-AS1,1
Q16630,EPB41L4A-AS1,1
Q16630,AC005618.1,1
Q16630,PRR7-AS1,1
Q16630,LINC00240,1
Q16630,HCG18,1
Q16630,MDC1-AS1,1
Q16630,SAPCD1-AS1,1
Q16630,OOEP-AS1,1
Q16630,EZR-AS1,1
Q16630,AC092171.4,1
Q16630,HOXA-AS2,1
Q16630,HOXA-AS3,1
Q16630,AC006378.2,1
Q16630,AC073130.3,1
Q16630,ST7-OT4,1
Q16630,AC015987.1,1
Q16630,ZFHX4-AS1,1
Q16630,RMRP,1
Q16630,SMC5-AS1,1
Q16630,LINC00476,1
Q16630,MIR600HG,1
Q16630,AL358781.1,1
Q16630,ZFX-AS1,1
Q16630,GK-AS1,1
Q16630,JPX,1
Q16630,SLC25A5-AS1,1
O95639,GAS5,1
O95639,MALAT1,1
O95639,MIR17HG,1
O95639,LINC00273,1
O95639,HOXB-AS1,1
O95639,LINC00310,1
O95639,AC083843.1,1
O95639,RMRP,1
Q9UKF6,GAS5,1
Q9UKF6,NEAT1,1
Q9UKF6,MALAT1,1
Q9UKF6,MIR17HG,1
Q9UKF6,LINC00273,1
Q9UKF6,HOXB-AS1,1
Q9UKF6,LINC00310,1
Q9P2I0,MALAT1,1
Q10570,GNG12-AS1,1
Q10570,MALAT1,1
Q10570,ARAP1-AS1,1
Q10570,PRC1-AS1,1
Q10570,NR2F2-AS1,1
Q10570,LINC00273,1
Q10570,HOXB-AS1,1
Q10570,AC096559.1,1
Q10570,LINC00310,1
Q10570,LMCD1-AS1,1
Q10570,PVT1,1
Q10570,JPX,1
P33240,GNG12-AS1,1
P33240,ZRANB2-AS1,1
P33240,LAMTOR5-AS1,1
P33240,LINC00624,1
P33240,RUSC1-AS1,1
P33240,ASH1L-AS1,1
P33240,GAS5-AS1,1
P33240,GAS5,1
P33240,MIR181A1HG,1
P33240,IDI2-AS1,1
P33240,ADARB2-AS1,1
P33240,AL022344.2,1
P33240,NUTM2A-AS1,1
P33240,ENTPD1-AS1,1
P33240,AL139819.1,1
P33240,AP006621.5,1
P33240,CARS-AS1,1
P33240,LINC00958,1
P33240,AP000442.1,1
P33240,NEAT1,1
P33240,MALAT1,1
P33240,RAB30-AS1,1
P33240,A2ML1-AS1,1
P33240,BCDIN3D-AS1,1
P33240,HOXC-AS2,1
P33240,HOXC5,1
P33240,MAPKAPK5-AS1,1
P33240,AC156455.1,1
P33240,DLEU2,1
P33240,DLEU1,1
P33240,DIAPH3-AS1,1
P33240,MYCBP2-AS1,1
P33240,RNF219-AS1,1
P33240,RBM26-AS1,1
P33240,MIR17HG,1
P33240,GPC5-IT1,1
P33240,GRTP1-AS1,1
P33240,AL589743.1,1
P33240,LINC00641,1
P33240,LINC00519,1
P33240,HIF1A-AS2,1
P33240,DIO2-AS1,1
P33240,AL157871.2,1
P33240,OIP5-AS1,1
P33240,GABPB1-AS1,1
P33240,LINC00926,1
P33240,USP3-AS1,1
P33240,LINC00273,1
P33240,CRNDE,1
P33240,AC009120.6,1
P33240,AC009120.3,1
P33240,LINC00311,1
P33240,FENDRR,1
P33240,PITPNA-AS1,1
P33240,MIR22HG,1
P33240,COX10-AS1,1
P33240,SPAG5-AS1,1
P33240,AC015849.2,1
P33240,HOXB-AS1,1
P33240,AC099850.1,1
P33240,LINC00511,1
P33240,LINC00470,1
P33240,AC012615.1,1
P33240,AC005785.2,1
P33240,AC010335.1,1
P33240,LINC00663,1
P33240,LINC00662,1
P33240,PTOV1-AS1,1
P33240,AC079779.4,1
P33240,AC007098.1,1
P33240,PCBP1-AS1,1
P33240,DGUOK-AS1,1
P33240,AC010976.2,1
P33240,AC092620.2,1
P33240,AC009948.5,1
P33240,AC068196.1,1
P33240,AC007319.1,1
P33240,AC006460.2,1
P33240,ANKRD44-IT1,1
P33240,CFLAR-AS1,1
P33240,HM13-AS1,1
P33240,AP001172.2,1
P33240,AP000962.2,1
P33240,LINC00308,1
P33240,PAXBP1-AS1,1
P33240,MCM3AP-AS1,1
P33240,C22orf24,1
P33240,C22orf34,1
P33240,AC026202.3,1
P33240,GRM7-AS3,1
P33240,GHRLOS,1
P33240,EAF1-AS1,1
P33240,SNRK-AS1,1
P33240,LIMD1-AS1,1
P33240,FLNB-AS1,1
P33240,FOXP1-AS1,1
P33240,MYLK-AS1,1
P33240,AC083799.1,1
P33240,IL20RB-AS1,1
P33240,AC024560.3,1
P33240,NOP14-AS1,1
P33240,STX18-AS1,1
P33240,DANCR,1
P33240,FAM13A-AS1,1
P33240,SLC7A11-AS1,1
P33240,PART1,1
P33240,LUCAT1,1
P33240,NR2F1-AS1,1
P33240,EPB41L4A-AS1,1
P33240,AC005355.1,1
P33240,TRPC7-AS1,1
P33240,PRR7-AS1,1
P33240,HCG18,1
P33240,HCP5,1
P33240,LINC00271,1
P33240,PSMG3-AS1,1
P33240,HOXA-AS3,1
P33240,AC006378.2,1
P33240,AC073130.3,1
P33240,ST7-OT4,1
P33240,ST7-AS2,1
P33240,AC058791.1,1
P33240,AC015987.1,1
P33240,LINC00689,1
P33240,PVT1,1
P33240,AC083843.1,1
P33240,BREA2,1
P33240,MIR31HG,1
P33240,LINC00476,1
P33240,C9orf147,1
P33240,MIR181A2HG,1
P33240,AL358781.1,1
P33240,COL5A1-AS1,1
P33240,ZFX-AS1,1
P33240,JPX,1
P33240,TMLHE-AS1,1
Q9H0L4,GNG12-AS1,1
Q9H0L4,ZRANB2-AS1,1
Q9H0L4,AP4B1-AS1,1
Q9H0L4,LINC00624,1
Q9H0L4,FLG-AS1,1
Q9H0L4,RGS5,1
Q9H0L4,GAS5-AS1,1
Q9H0L4,GAS5,1
Q9H0L4,MIR181A1HG,1
Q9H0L4,IPO9-AS1,1
Q9H0L4,AKT3-IT1,1
Q9H0L4,ENTPD1-AS1,1
Q9H0L4,LINC00958,1
Q9H0L4,ALKBH3-AS1,1
Q9H0L4,AP000442.1,1
Q9H0L4,NEAT1,1
Q9H0L4,MALAT1,1
Q9H0L4,AP000462.2,1
Q9H0L4,A2ML1-AS1,1
Q9H0L4,HOXC5,1
Q9H0L4,MAPKAPK5-AS1,1
Q9H0L4,DLEU2,1
Q9H0L4,DLEU1,1
Q9H0L4,RNF219-AS1,1
Q9H0L4,RBM26-AS1,1
Q9H0L4,MIR17HG,1
Q9H0L4,LINC00641,1
Q9H0L4,DHRS4-AS1,1
Q9H0L4,LINC00519,1
Q9H0L4,HIF1A-AS2,1
Q9H0L4,AL157871.2,1
Q9H0L4,OIP5-AS1,1
Q9H0L4,GABPB1-AS1,1
Q9H0L4,PRC1-AS1,1
Q9H0L4,LINC00273,1
Q9H0L4,CRNDE,1
Q9H0L4,COX10-AS1,1
Q9H0L4,SPAG5-AS1,1
Q9H0L4,AC015849.2,1
Q9H0L4,HOXB-AS1,1
Q9H0L4,HOXB-AS2,1
Q9H0L4,AC099850.1,1
Q9H0L4,TNRC6C-AS1,1
Q9H0L4,AC012615.1,1
Q9H0L4,LINC00663,1
Q9H0L4,LINC00662,1
Q9H0L4,AC005616.1,1
Q9H0L4,LINC00665,1
Q9H0L4,ZNF571-AS1,1
Q9H0L4,AC007098.1,1
Q9H0L4,AC010976.2,1
Q9H0L4,AC092620.2,1
Q9H0L4,HOXD-AS2,1
Q9H0L4,AC068196.1,1
Q9H0L4,ANKRD44-IT1,1
Q9H0L4,CFLAR-AS1,1
Q9H0L4,AP001172.2,1
Q9H0L4,AP000962.2,1
Q9H0L4,MIR155HG,1
Q9H0L4,BACH1-IT1,1
Q9H0L4,LINC00159,1
Q9H0L4,PAXBP1-AS1,1
Q9H0L4,DSCR9,1
Q9H0L4,MCM3AP-AS1,1
Q9H0L4,C22orf24,1
Q9H0L4,AC026202.3,1
Q9H0L4,GHRLOS,1
Q9H0L4,FGD5-AS1,1
Q9H0L4,EAF1-AS1,1
Q9H0L4,SNRK-AS1,1
Q9H0L4,LIMD1-AS1,1
Q9H0L4,CACNA2D3-AS1,1
Q9H0L4,PTPRG-AS1,1
Q9H0L4,FOXP1-AS1,1
Q9H0L4,AC083799.1,1
Q9H0L4,IL20RB-AS1,1
Q9H0L4,STX18-AS1,1
Q9H0L4,SLIT2-IT1,1
Q9H0L4,DANCR,1
Q9H0L4,SLC7A11-AS1,1
Q9H0L4,NR2F1-AS1,1
Q9H0L4,EPB41L4A-AS1,1
Q9H0L4,TRPC7-AS1,1
Q9H0L4,HCG18,1
Q9H0L4,KCNQ5-IT1,1
Q9H0L4,PSMG3-AS1,1
Q9H0L4,HOTAIRM1,1
Q9H0L4,HOXA-AS2,1
Q9H0L4,HOXA-AS3,1
Q9H0L4,MAGI2-AS3,1
Q9H0L4,AC006378.2,1
Q9H0L4,AC073130.3,1
Q9H0L4,AC015987.1,1
Q9H0L4,AF131215.4,1
Q9H0L4,CASC9,1
Q9H0L4,MIR31HG,1
Q9H0L4,MIR181A2HG,1
Q9H0L4,AL358781.1,1
Q9H0L4,JPX,1
Q9H0L4,LINC00630,1
Q9H0L4,LINC00894,1
Q9H0L4,TMLHE-AS1,1
Q53F19,FLG-AS1,1
Q53F19,GAS5,1
Q53F19,ENTPD1-AS1,1
Q53F19,MALAT1,1
Q53F19,ALG9-IT1,1
Q53F19,MIR17HG,1
Q53F19,GPC6-AS2,1
Q53F19,LINC00871,1
Q53F19,AC068831.6,1
Q53F19,LINC00273,1
Q53F19,MIR22HG,1
Q53F19,LINC00324,1
Q53F19,NBR2,1
Q53F19,LINC00504,1
Q53F19,LY86-AS1,1
Q53F19,HOXA-AS3,1
Q53F19,ZFHX4-AS1,1
Q53F19,LINC00535,1
Q53F19,RMRP,1
Q9Y3I0,PINK1-AS,1
Q9Y3I0,EFCAB14-AS1,1
Q9Y3I0,GNG12-AS1,1
Q9Y3I0,FLG-AS1,1
Q9Y3I0,GAS5,1
Q9Y3I0,LINC00856,1
Q9Y3I0,NEAT1,1
Q9Y3I0,MALAT1,1
Q9Y3I0,HOTAIR,1
Q9Y3I0,DLEU2,1
Q9Y3I0,DLEU1,1
Q9Y3I0,MIR17HG,1
Q9Y3I0,GPC6-AS2,1
Q9Y3I0,LINC00871,1
Q9Y3I0,AL157871.2,1
Q9Y3I0,LINC00638,1
Q9Y3I0,PRC1-AS1,1
Q9Y3I0,AC008731.1,1
Q9Y3I0,LINC00273,1
Q9Y3I0,LINC00311,1
Q9Y3I0,MIR22HG,1
Q9Y3I0,LINC00324,1
Q9Y3I0,HOXB-AS1,1
Q9Y3I0,AC005616.1,1
Q9Y3I0,PTOV1-AS1,1
Q9Y3I0,AC144450.1,1
Q9Y3I0,SLC8A1-AS1,1
Q9Y3I0,PCBP1-AS1,1
Q9Y3I0,BOLA3-AS1,1
Q9Y3I0,AC010976.2,1
Q9Y3I0,AC131097.3,1
Q9Y3I0,C22orf24,1
Q9Y3I0,ZNF197-AS1,1
Q9Y3I0,H1FX-AS1,1
Q9Y3I0,AC024560.3,1
Q9Y3I0,NOP14-AS1,1
Q9Y3I0,LINC00504,1
Q9Y3I0,LINC00989,1
Q9Y3I0,PRR7-AS1,1
Q9Y3I0,ST7-AS2,1
Q9Y3I0,AC015987.1,1
Q9Y3I0,NDUFB2-AS1,1
Q9Y3I0,PRKAG2-AS1,1
Q9Y3I0,LINC00535,1
Q9Y3I0,MIR31HG,1
Q9Y3I0,RMRP,1
Q9UGR2,PINK1-AS,1
Q9UGR2,ZMYM4-AS1,1
Q9UGR2,EFCAB14-AS1,1
Q9UGR2,GNG12-AS1,1
Q9UGR2,ZRANB2-AS1,1
Q9UGR2,GAS5,1
Q9UGR2,IDI2-AS1,1
Q9UGR2,CELF2-AS2,1
Q9UGR2,PROSER2-AS1,1
Q9UGR2,NUTM2A-AS1,1
Q9UGR2,ENTPD1-AS1,1
Q9UGR2,AL139819.1,1
Q9UGR2,SBF2-AS1,1
Q9UGR2,AP000442.1,1
Q9UGR2,NEAT1,1
Q9UGR2,MALAT1,1
Q9UGR2,AP000462.2,1
Q9UGR2,A2ML1-AS1,1
Q9UGR2,BCDIN3D-AS1,1
Q9UGR2,MED4-AS1,1
Q9UGR2,DLEU2,1
Q9UGR2,DLEU1,1
Q9UGR2,RNF219-AS1,1
Q9UGR2,MIR17HG,1
Q9UGR2,AL162497.1,1
Q9UGR2,LINC00641,1
Q9UGR2,HIF1A-AS2,1
Q9UGR2,AL157871.2,1
Q9UGR2,OIP5-AS1,1
Q9UGR2,USP3-AS1,1
Q9UGR2,PRC1-AS1,1
Q9UGR2,AC020663.1,1
Q9UGR2,LINC00273,1
Q9UGR2,CRNDE,1
Q9UGR2,AC009120.6,1
Q9UGR2,LINC00324,1
Q9UGR2,COX10-AS1,1
Q9UGR2,SPAG5-AS1,1
Q9UGR2,AC099850.1,1
Q9UGR2,LINC00662,1
Q9UGR2,LINC00665,1
Q9UGR2,ZNF571-AS1,1
Q9UGR2,AC007098.1,1
Q9UGR2,PCBP1-AS1,1
Q9UGR2,BOLA3-AS1,1
Q9UGR2,AC092620.2,1
Q9UGR2,CERS6-AS1,1
Q9UGR2,HOXD-AS2,1
Q9UGR2,AC007319.1,1
Q9UGR2,AC006460.2,1
Q9UGR2,SATB2-AS1,1
Q9UGR2,AC079610.1,1
Q9UGR2,PAXBP1-AS1,1
Q9UGR2,LINC00310,1
Q9UGR2,DSCR9,1
Q9UGR2,MIAT,1
Q9UGR2,AC026202.3,1
Q9UGR2,FGD5-AS1,1
Q9UGR2,EAF1-AS1,1
Q9UGR2,SNRK-AS1,1
Q9UGR2,LIMD1-AS1,1
Q9UGR2,PTPRG-AS1,1
Q9UGR2,IL20RB-AS1,1
Q9UGR2,AC007620.3,1
Q9UGR2,EHHADH-AS1,1
Q9UGR2,OCIAD1-AS1,1
Q9UGR2,SLC7A11-AS1,1
Q9UGR2,HHIP-AS1,1
Q9UGR2,VCAN-AS1,1
Q9UGR2,NR2F1-AS1,1
Q9UGR2,HCG11,1
Q9UGR2,MYB-AS1,1
Q9UGR2,HOXA-AS3,1
Q9UGR2,MAGI2-AS3,1
Q9UGR2,AC006378.2,1
Q9UGR2,AC073130.3,1
Q9UGR2,ST7-OT4,1
Q9UGR2,ST7-AS2,1
Q9UGR2,AC015987.1,1
Q9UGR2,CASC9,1
Q9UGR2,LINC00534,1
Q9UGR2,C9orf147,1
Q9UGR2,JPX,1
Q9UGR2,DIAPH2-AS1,1
Q9UGR2,LINC00630,1
Q9UGR2,LINC00894,1
O43809,ZRANB2-AS1,1
O43809,AP4B1-AS1,1
O43809,LINC00624,1
O43809,RUSC1-AS1,1
O43809,GAS5,1
O43809,NEAT1,1
O43809,MALAT1,1
O43809,HOXC-AS3,1
O43809,DLEU2,1
O43809,MIR17HG,1
O43809,ADPGK-AS1,1
O43809,PRC1-AS1,1
O43809,LINC00273,1
O43809,AC009120.6,1
O43809,LINC00324,1
O43809,AC067852.1,1
O43809,HOXB-AS1,1
O43809,AC091133.1,1
O43809,LINC00470,1
O43809,AC012615.1,1
O43809,AC005253.2,1
O43809,LINC00662,1
O43809,AC005616.1,1
O43809,LINC00665,1
O43809,AC007098.1,1
O43809,PCBP1-AS1,1
O43809,BOLA3-AS1,1
O43809,AC010976.2,1
O43809,HOXD-AS2,1
O43809,HM13-AS1,1
O43809,PAXBP1-AS1,1
O43809,LINC00310,1
O43809,MCM3AP-AS1,1
O43809,AC026202.3,1
O43809,FGD5-AS1,1
O43809,LIMD1-AS1,1
O43809,NOP14-AS1,1
O43809,HAND2-AS1,1
O43809,VCAN-AS1,1
O43809,AC005618.1,1
O43809,HCG18,1
O43809,EZR-AS1,1
O43809,HOXA-AS2,1
O43809,HOXA-AS3,1
O43809,AC073130.3,1
O43809,ST7-OT4,1
O43809,PVT1,1
O43809,AC084125.4,1
O43809,RMRP,1
O43809,AL358781.1,1
O43809,JPX,1
Q8WYQ5,LINC00273,1
Q8WYQ5,RMRP,1
P51116,PINK1-AS,1
P51116,GAS5,1
P51116,DLEU2,1
P51116,AL162497.1,1
P51116,AL139385.1,1
P51116,LINC00641,1
P51116,PRMT5-AS1,1
P51116,HIF1A-AS2,1
P51116,AL157871.2,1
P51116,OIP5-AS1,1
P51116,PRC1-AS1,1
P51116,AC006111.1,1
P51116,AC020663.1,1
P51116,LINC00273,1
P51116,AC091153.4,1
P51116,SPAG5-AS1,1
P51116,LINC00663,1
P51116,LIPE-AS1,1
P51116,LINC00486,1
P51116,AC007092.1,1
P51116,PCBP1-AS1,1
P51116,AC006460.2,1
P51116,AC007620.3,1
P51116,VCAN-AS1,1
P51116,HCG11,1
P51116,MDC1-AS1,1
P51116,AC093734.1,1
P51116,AC073130.3,1
P51116,LINC00534,1
P51116,JPX,1
P51114,GAS5,1
P51114,MIR17HG,1
P51114,HIF1A-AS2,1
P51114,OIP5-AS1,1
P51114,LINC00273,1
P51114,MIR22HG,1
P51114,LIPE-AS1,1
P51114,LINC00486,1
P51114,PCBP1-AS1,1
P51114,PCAT4,1
P51114,SLC7A11-AS1,1
P51114,VCAN-AS1,1
P51114,LINC00535,1
P51114,AC083843.1,1
P51114,MIR181A2HG,1
P51114,MIR503HG,1
P38919,LINC00624,1
P38919,GAS5,1
P38919,IPO9-AS1,1
P38919,DNMBP-AS1,1
P38919,AL139819.1,1
P38919,H19,1
P38919,CARS-AS1,1
P38919,SBF2-AS1,1
P38919,NAV2-AS2,1
P38919,NEAT1,1
P38919,MALAT1,1
P38919,C1RL-AS1,1
P38919,DIAPH3-AS1,1
P38919,MYCBP2-AS1,1
P38919,HIF1A-AS2,1
P38919,PRC1-AS1,1
P38919,LINC00273,1
P38919,LINC00470,1
P38919,AC004490.1,1
P38919,AC007098.1,1
P38919,AC008277.1,1
P38919,MCM3AP-AS1,1
P38919,MDC1-AS1,1
P38919,NCOA7-AS1,1
P38919,AC105206.1,1
P38919,AC022182.1,1
P38919,PVT1,1
P38919,ASMTL-AS1,1
P33240,EFCAB14-AS1,1
P33240,ZRANB2-AS2,1
P33240,DPYD-AS1,1
P33240,AP4B1-AS1,1
P33240,RGS5,1
P33240,PROSER2-AS1,1
P33240,LINC00839,1
P33240,LINC00842,1
P33240,PRKG1-AS1,1
P33240,TMEM9B-AS1,1
P33240,BDNF-AS,1
P33240,KCTD21-AS1,1
P33240,HOXC-AS1,1
P33240,AC040173.1,1
P33240,LINC00910,1
P33240,LINC00665,1
P33240,AC144450.1,1
P33240,BOLA3-AS1,1
P33240,BACH1-IT1,1
P33240,DSCR9,1
P33240,AC144521.1,1
P33240,PSMD6-AS2,1
P33240,LINC00882,1
P33240,ZBTB20-AS3,1
P33240,H1FX-AS1,1
P33240,LINC00886,1
P33240,STARD4-AS1,1
P33240,MYB-AS1,1
P33240,HOTAIRM1,1
P33240,HOXA-AS2,1
P33240,ATP6V0E2-AS1,1
P33240,FAM66D,1
P33240,CASC9,1
P33240,ZFHX4-AS1,1
P33240,RMRP,1
P33240,SMC5-AS1,1
P33240,MIR600HG,1
P33240,ASMTL-AS1,1
P33240,DIAPH2-AS1,1
P33240,LINC00630,1
P33240,LINC00894,1
Q6ZN17,MIR17HG,1
Q6ZN17,OIP5-AS1,1
Q6ZN17,LINC00273,1
Q6ZN17,HOXB-AS1,1
Q6ZN17,AC015987.1,1
Q6ZN17,LINC00535,1
Q9Y5A9,GAS5,1
Q9Y5A9,AL139819.1,1
Q9Y5A9,NEAT1,1
Q9Y5A9,MALAT1,1
Q9Y5A9,PXN-AS1,1
Q9Y5A9,LINC00273,1
Q9Y5A9,HOXB-AS1,1
Q9Y5A9,AC002401.1,1
Q9Y5A9,AC012615.1,1
Q9Y5A9,CACTIN-AS1,1
Q9Y5A9,PCBP1-AS1,1
Q9Y5A9,FGD5-AS1,1
Q9Y5A9,CYB561D2,1
Q9Y5A9,DANCR,1
Q9Y5A9,AC093734.1,1
Q9Y5A9,RMRP,1
Q9Y5A9,MIR181A2HG,1
Q99700,GAS5,1
Q99700,MALAT1,1
Q99700,LINC00273,1
Q99700,LINC00324,1
Q99700,AC015987.1,1
P35637,ZRANB2-AS1,1
P35637,GAS5-AS1,1
P35637,GAS5,1
P35637,MALAT1,1
P35637,LINC00273,1
P35637,LINC00324,1
P35637,LIMD1-AS1,1
P35637,AC007620.3,1
P35637,MEF2C-AS1,1
P35637,AC015987.1,1
P07910,GNG12-AS1,1
P07910,ZRANB2-AS1,1
P07910,LINC00624,1
P07910,GAS5,1
P07910,RC3H1-IT1,1
P07910,PROSER2-AS1,1
P07910,LINC00842,1
P07910,ENTPD1-AS1,1
P07910,DNMBP-AS1,1
P07910,AL139819.1,1
P07910,LINC00958,1
P07910,NEAT1,1
P07910,MALAT1,1
P07910,RAB30-AS1,1
P07910,A2ML1-AS1,1
P07910,AC156455.1,1
P07910,DLEU2,1
P07910,DLEU1,1
P07910,ANKRD10-IT1,1
P07910,HIF1A-AS2,1
P07910,OIP5-AS1,1
P07910,GABPB1-AS1,1
P07910,USP3-AS1,1
P07910,AC006111.1,1
P07910,AC008731.1,1
P07910,LINC00273,1
P07910,CRNDE,1
P07910,AC009120.6,1
P07910,AC009120.3,1
P07910,AC091153.4,1
P07910,NBR2,1
P07910,ASB16-AS1,1
P07910,KANSL1-AS1,1
P07910,AC091133.1,1
P07910,AC002401.1,1
P07910,LINC00470,1
P07910,LINC00663,1
P07910,LENG8-AS1,1
P07910,PCBP1-AS1,1
P07910,BOLA3-AS1,1
P07910,AC010976.2,1
P07910,AC074286.1,1
P07910,AC007319.1,1
P07910,PAXBP1-AS1,1
P07910,MCM3AP-AS1,1
P07910,C22orf34,1
P07910,AC026202.3,1
P07910,GHRLOS,1
P07910,LIMD1-AS1,1
P07910,KIF9-AS1,1
P07910,LINC00886,1
P07910,OPA1-AS1,1
P07910,AC024560.3,1
P07910,OCIAD1-AS1,1
P07910,LIFR-AS1,1
P07910,E2F3-IT1,1
P07910,HCG18,1
P07910,HCP5,1
P07910,AC073130.3,1
P07910,ST7-OT4,1
P07910,AC058791.1,1
P07910,PVT1,1
P07910,AC083843.1,1
P07910,MIR31HG,1
P07910,SMC5-AS1,1
P07910,MIR181A2HG,1
P07910,JPX,1
P31483,NEAT1,1
P31483,MALAT1,1
P31483,DLEU2,1
P31483,MIR17HG,1
P31483,HIF1A-AS2,1
P31483,PRC1-AS1,1
P31483,AC008731.1,1
P31483,LINC00273,1
P31483,PVT1,1
Q15633,TMEM51-AS1,1
Q15633,PINK1-AS,1
Q15633,CDC42-IT1,1
Q15633,SNHG3,1
Q15633,SNHG12,1
Q15633,KDM4A-AS1,1
Q15633,GNG12-AS1,1
Q15633,ZRANB2-AS2,1
Q15633,DPYD-AS1,1
Q15633,LAMTOR5-AS1,1
