Protein,RNA,Label
2Y18-K,2Y18-A,1
2Y18-E,2Y18-A,1
2Y18-M,2Y18-A,1
2Y18-D,2Y18-A,1
2Y18-C,2Y18-A,1
2Y18-I,2Y18-A,1
2Y18-G,2Y18-A,1
2Y18-L,2Y18-A,1
2Y19-Q,2Y19-A,1
2Y19-D,2Y19-A,1
2Y19-0,2Y19-A,1
2Z4K-I,2Z4K-A,1
2Z4L-F,2Z4L-B,1
2Z4L-W,2Z4L-B,1
2Z4L-M,2Z4L-B,1
2Z4L-C,2Z4L-B,1
2Z4M-I,2Z4M-A,1
2Z4N-W,2Z4N-B,1
2Z4N-M,2Z4N-B,1
2Z4N-C,2Z4N-B,1
2ZJP-A,2ZJP-X,1
2ZJP-J,2ZJP-X,1
2ZJP-T,2ZJP-X,1
2ZJQ-A,2ZJQ-X,1
2ZJQ-J,2ZJQ-X,1
2ZJQ-W,2ZJQ-X,1
2ZJQ-T,2ZJQ-X,1
2ZJR-A,2ZJR-X,1
2ZJR-J,2ZJR-X,1
2ZJR-W,2ZJR-X,1
2ZJR-T,2ZJR-X,1
2ZM6-I,2ZM6-A,1
3CC2-B,3CC2-0,1
3CC4-B,3CC4-0,1
3CC4-Q,3CC4-0,1
3CC7-B,3CC7-0,1
3CC7-Q,3CC7-0,1
3CCE-B,3CCE-0,1
3CCE-Q,3CCE-0,1
3CCJ-B,3CCJ-0,1
3CCJ-Q,3CCJ-0,1
3CCL-B,3CCL-0,1
3CCL-Q,3CCL-0,1
3CCM-B,3CCM-0,1
3CCM-Q,3CCM-0,1
3CCQ-B,3CCQ-0,1
3CCR-B,3CCR-0,1
3CCR-Q,3CCR-0,1
3CCS-B,3CCS-0,1
3CCS-Q,3CCS-0,1
3CCU-B,3CCU-0,1
3CCU-Q,3CCU-0,1
3CCV-B,3CCV-0,1
3CCV-Q,3CCV-0,1
3CD6-B,3CD6-0,1
3CD6-Q,3CD6-0,1
3CF5-A,3CF5-X,1
3CF5-J,3CF5-X,1
3CF5-T,3CF5-X,1
3CMA-B,3CMA-0,1
3CMA-Q,3CMA-0,1
3CME-B,3CME-0,1
3CME-Q,3CME-0,1
3CPW-P,3CPW-0,1
3CPW-B,3CPW-0,1
3CXC-P,3CXC-0,1
3CXC-B,3CXC-0,1
3D5A-X,3D5A-A,1
3D5A-K,3D5A-A,1
3D5A-M,3D5A-A,1
3D5A-I,3D5A-A,1
3D5A-G,3D5A-A,1
3D5B-Q,3D5B-A,1
3D5B-D,3D5B-A,1
3D5B-0,3D5B-A,1
3D5C-X,3D5C-A,1
3D5C-K,3D5C-A,1
3D5C-E,3D5C-A,1
3D5C-M,3D5C-A,1
3D5C-I,3D5C-A,1
3D5C-G,3D5C-A,1
3D5D-Q,3D5D-A,1
3D5D-D,3D5D-A,1
3D5D-0,3D5D-A,1
3DF1-I,3DF1-A,1
3DF2-W,3DF2-B,1
3DF2-M,3DF2-B,1
3DF2-C,3DF2-B,1
3DF3-I,3DF3-A,1
3DF4-W,3DF4-B,1
3DF4-M,3DF4-B,1
3DF4-C,3DF4-B,1
3DLL-J,3DLL-X,1
3DLL-W,3DLL-X,1
3DLL-T,3DLL-X,1
3DLL-B,3DLL-X,1
3DLL-D,3DLL-X,1
3F1E-X,3F1E-A,1
3F1E-K,3F1E-A,1
3F1E-E,3F1E-A,1
3F1E-M,3F1E-A,1
3F1E-I,3F1E-A,1
3F1E-G,3F1E-A,1
3F1F-Q,3F1F-A,1
3F1F-D,3F1F-A,1
3F1F-0,3F1F-A,1
3F1G-X,3F1G-A,1
3F1G-K,3F1G-A,1
3F1G-E,3F1G-A,1
3F1G-M,3F1G-A,1
3F1G-I,3F1G-A,1
3F1G-G,3F1G-A,1
3F1H-Q,3F1H-A,1
3F1H-D,3F1H-A,1
3F1H-0,3F1H-A,1
3G4S-B,3G4S-0,1
3G6E-B,3G6E-0,1
3G6E-Q,3G6E-0,1
3G71-B,3G71-0,1
3G71-Q,3G71-0,1
3HUW-M,3HUW-A,1
3HUW-I,3HUW-A,1
3HUX-Q,3HUX-A,1
3HUX-D,3HUX-A,1
3HUX-0,3HUX-A,1
3HUY-M,3HUY-A,1
3HUY-I,3HUY-A,1
3HUZ-Q,3HUZ-A,1
3HUZ-D,3HUZ-A,1
3HUZ-0,3HUZ-A,1
3I1M-L,3I1M-A,1
3I1N-F,3I1N-A,1
3I1N-W,3I1N-A,1
3I1N-M,3I1N-A,1
3I1N-C,3I1N-A,1
3I1O-L,3I1O-A,1
3I1P-W,3I1P-A,1
3I1P-M,3I1P-A,1
3I1P-C,3I1P-A,1
3I1Q-M,3I1Q-A,1
3I1Q-I,3I1Q-A,1
3I1Q-L,3I1Q-A,1
3I1R-F,3I1R-A,1
3I1R-W,3I1R-A,1
3I1R-M,3I1R-A,1
3I1R-C,3I1R-A,1
3I1S-I,3I1S-A,1
3I1T-W,3I1T-A,1
3I1T-M,3I1T-A,1
3I1T-C,3I1T-A,1
3I1Z-M,3I1Z-A,1
3I1Z-I,3I1Z-A,1
3I1Z-L,3I1Z-A,1
3I20-W,3I20-A,1
3I20-M,3I20-A,1
3I20-C,3I20-A,1
3I21-I,3I21-A,1
3I21-L,3I21-A,1
3I22-W,3I22-A,1
3I22-M,3I22-A,1
3I22-C,3I22-A,1
3I55-B,3I55-0,1
3I56-B,3I56-0,1
3I8F-P,3I8F-A,1
3I8F-D,3I8F-A,1
3I8F-G,3I8F-A,1
3I8F-3,3I8F-A,1
3I8G-F,3I8G-A,1
3I8G-J,3I8G-A,1
3I8G-H,3I8G-A,1
3I8G-G,3I8G-A,1
3I8G-L,3I8G-A,1
3I8H-F,3I8H-A,1
3I8H-O,3I8H-A,1
3I8H-J,3I8H-A,1
3I8H-N,3I8H-A,1
3I8H-P,3I8H-A,1
3I8H-V,3I8H-A,1
3I8H-H,3I8H-A,1
3I8H-G,3I8H-A,1
3I8H-L,3I8H-A,1
3I8I-P,3I8I-A,1
3I8I-D,3I8I-A,1
3I8I-3,3I8I-A,1
3I9B-F,3I9B-A,1
3I9B-J,3I9B-A,1
3I9B-N,3I9B-A,1
3I9B-P,3I9B-A,1
3I9B-H,3I9B-A,1
3I9B-G,3I9B-A,1
3I9B-L,3I9B-A,1
3I9C-P,3I9C-A,1
3I9C-D,3I9C-A,1
3I9C-3,3I9C-A,1
3I9D-F,3I9D-A,1
3I9D-O,3I9D-A,1
3I9D-J,3I9D-A,1
3I9D-N,3I9D-A,1
3I9D-P,3I9D-A,1
3I9D-H,3I9D-A,1
3I9D-G,3I9D-A,1
3I9D-L,3I9D-A,1
3I9E-P,3I9E-A,1
3I9E-D,3I9E-A,1
3I9E-3,3I9E-A,1
3KIQ-m,3KIQ-a,1
3KIQ-d,3KIQ-a,1
3KIQ-y,3KIQ-a,1
3KIQ-c,3KIQ-a,1
3KIQ-k,3KIQ-a,1
3KIQ-g,3KIQ-a,1
3KIQ-i,3KIQ-a,1
3KIR-Q,3KIR-A,1
3KIR-D,3KIR-A,1
3KIR-0,3KIR-A,1
3KIS-e,3KIS-a,1
3KIS-m,3KIS-a,1
3KIS-d,3KIS-a,1
3KIS-y,3KIS-a,1
3KIS-c,3KIS-a,1
3KIS-k,3KIS-a,1
3KIS-g,3KIS-a,1
3KIT-Q,3KIT-A,1
3KIT-D,3KIT-A,1
3KIT-0,3KIT-A,1
3KIT-G,3KIT-A,1
3KIU-m,3KIU-a,1
3KIU-d,3KIU-a,1
3KIU-k,3KIU-a,1
3KIU-g,3KIU-a,1
3KIU-i,3KIU-a,1
3KIW-Q,3KIW-A,1
3KIW-D,3KIW-A,1
3KIW-0,3KIW-A,1
3KIX-d,3KIX-a,1
3KIX-k,3KIX-a,1
3KIX-g,3KIX-a,1
3KIX-i,3KIX-a,1
3KIY-Q,3KIY-A,1
3KIY-D,3KIY-A,1
3KIY-0,3KIY-A,1
3KNH-K,3KNH-A,1
3KNH-M,3KNH-A,1
3KNH-D,3KNH-A,1
3KNH-I,3KNH-A,1
3KNH-G,3KNH-A,1
3KNI-Q,3KNI-A,1
3KNI-D,3KNI-A,1
3KNI-0,3KNI-A,1
3KNJ-K,3KNJ-A,1
3KNJ-M,3KNJ-A,1
3KNJ-G,3KNJ-A,1
3KNJ-L,3KNJ-A,1
3KNK-Q,3KNK-A,1
3KNK-D,3KNK-A,1
3KNK-0,3KNK-A,1
3KNL-K,3KNL-A,1
3KNL-M,3KNL-A,1
3KNL-I,3KNL-A,1
3KNL-G,3KNL-A,1
3KNM-Q,3KNM-A,1
3KNM-D,3KNM-A,1
3KNM-0,3KNM-A,1
3KNN-K,3KNN-A,1
3KNN-M,3KNN-A,1
3KNN-I,3KNN-A,1
3KNN-G,3KNN-A,1
3KNN-L,3KNN-A,1
3KNO-D,3KNO-A,1
3KNO-0,3KNO-A,1
3MR8-V,3MR8-A,1
3MR8-M,3MR8-A,1
3MR8-I,3MR8-A,1
3MRZ-W,3MRZ-A,1
3MRZ-M,3MRZ-A,1
3MRZ-C,3MRZ-A,1
3MS0-V,3MS0-A,1
3MS0-M,3MS0-A,1
3MS0-I,3MS0-A,1
3MS1-W,3MS1-A,1
3MS1-M,3MS1-A,1
3MS1-C,3MS1-A,1
3O2Z-J,3O2Z-1,1
3O30-J,3O30-1,1
3O58-O,3O58-1,1
3O58-T,3O58-1,1
3O58-Q,3O58-1,1
3O58-D,3O58-1,1
3O58-C,3O58-1,1
3O5H-O,3O5H-1,1
3O5H-T,3O5H-1,1
3O5H-B,3O5H-1,1
3O5H-Q,3O5H-1,1
3O5H-D,3O5H-1,1
3OAQ-L,3OAQ-A,1
3OAR-L,3OAR-A,1
3OAS-W,3OAS-A,1
3OAS-M,3OAS-A,1
3OAS-C,3OAS-A,1
3OAT-W,3OAT-A,1
3OAT-M,3OAT-A,1
3OAT-C,3OAT-A,1
3OFA-L,3OFA-A,1
3OFB-L,3OFB-A,1
3OFC-W,3OFC-A,1
3OFC-M,3OFC-A,1
3OFC-C,3OFC-A,1
3OFD-W,3OFD-A,1
3OFD-M,3OFD-A,1
3OFD-C,3OFD-A,1
3OFO-L,3OFO-A,1
3OFP-I,3OFP-A,1
3OFQ-W,3OFQ-A,1
3OFQ-M,3OFQ-A,1
3OFQ-C,3OFQ-A,1
3OFR-M,3OFR-A,1
3OFR-C,3OFR-A,1
3OFX-L,3OFX-A,1
3OFY-L,3OFY-A,1
3OFZ-W,3OFZ-A,1
3OFZ-M,3OFZ-A,1
3OFZ-C,3OFZ-A,1
3OG0-W,3OG0-A,1
3OG0-M,3OG0-A,1
3OG0-C,3OG0-A,1
3OGE-D,3OGE-A,1
3OGY-D,3OGY-A,1
3OH5-Q,3OH5-A,1
3OH5-D,3OH5-A,1
3OH5-0,3OH5-A,1
3OH7-Q,3OH7-A,1
3OH7-D,3OH7-A,1
3OH7-0,3OH7-A,1
3OHC-D,3OHC-A,1
3OHD-D,3OHD-A,1
3OHJ-Q,3OHJ-A,1
3OHJ-D,3OHJ-A,1
3OHJ-0,3OHJ-A,1
3OHK-Q,3OHK-A,1
3OHK-D,3OHK-A,1
3OHK-0,3OHK-A,1
3OHY-D,3OHY-A,1
3OHZ-Q,3OHZ-A,1
3OHZ-D,3OHZ-A,1
3OHZ-0,3OHZ-A,1
3OI0-D,3OI0-A,1
3OI1-Q,3OI1-A,1
3OI1-D,3OI1-A,1
3OI1-0,3OI1-A,1
3OI2-D,3OI2-A,1
3OI3-Q,3OI3-A,1
3OI3-D,3OI3-A,1
3OI3-0,3OI3-A,1
3OI4-D,3OI4-A,1
3OI5-Q,3OI5-A,1
3OI5-D,3OI5-A,1
3OI5-0,3OI5-A,1
3OR9-L,3OR9-A,1
3ORA-L,3ORA-A,1
3ORB-W,3ORB-A,1
3ORB-M,3ORB-A,1
3ORB-C,3ORB-A,1
3OTO-D,3OTO-A,1
3PIO-A,3PIO-X,1
3PIO-J,3PIO-X,1
3PIO-T,3PIO-X,1
3PIO-D,3PIO-X,1
3PIP-A,3PIP-X,1
3PIP-J,3PIP-X,1
3PIP-W,3PIP-X,1
3PIP-T,3PIP-X,1
3PYN-D,3PYN-A,1
3PYN-I,3PYN-A,1
3PYO-W,3PYO-A,1
3PYO-M,3PYO-A,1
3PYO-C,3PYO-A,1
3PYQ-I,3PYQ-A,1
3PYR-W,3PYR-A,1
3PYR-M,3PYR-A,1
3PYR-C,3PYR-A,1
3PYS-D,3PYS-A,1
3PYS-I,3PYS-A,1
3PYT-W,3PYT-A,1
3PYT-M,3PYT-A,1
3PYT-C,3PYT-A,1
3PYU-I,3PYU-A,1
3PYV-W,3PYV-A,1
3PYV-M,3PYV-A,1
3PYV-C,3PYV-A,1
3R8S-W,3R8S-A,1
3R8S-M,3R8S-A,1
3R8S-C,3R8S-A,1
3R8T-W,3R8T-A,1
3R8T-M,3R8T-A,1
3R8T-C,3R8T-A,1
3SFS-I,3SFS-A,1
3SGF-Q,3SGF-A,1
3SGF-C,3SGF-A,1
3SGF-0,3SGF-A,1
3T1H-I,3T1H-A,1
3T1Y-I,3T1Y-A,1
3TVE-X,3TVE-A,1
3TVE-P,3TVE-A,1
3TVE-D,3TVE-A,1
3TVE-G,3TVE-A,1
3TVE-3,3TVE-A,1
3TVF-J,3TVF-A,1
3TVF-N,3TVF-A,1
3TVF-G,3TVF-A,1
3TVF-L,3TVF-A,1
3TVG-J,3TVG-A,1
3TVG-G,3TVG-A,1
3TVG-L,3TVG-A,1
3TVH-P,3TVH-A,1
3TVH-D,3TVH-A,1
3TVH-3,3TVH-A,1
3UOQ-L,3UOQ-A,1
3UOS-Q,3UOS-A,1
3UOS-C,3UOS-A,1
3UOS-0,3UOS-A,1
3UXQ-Q,3UXQ-A,1
3UXQ-D,3UXQ-A,1
3UXQ-0,3UXQ-A,1
3UXR-Q,3UXR-A,1
3UXR-D,3UXR-A,1
3UXR-0,3UXR-A,1
3UXS-L,3UXS-A,1
3UXT-D,3UXT-A,1
3UYD-J,3UYD-A,1
3UYD-N,3UYD-A,1
3UYD-P,3UYD-A,1
3UYD-L,3UYD-A,1
3UYE-P,3UYE-A,1
3UYE-D,3UYE-A,1
3UYE-G,3UYE-A,1
3UYE-3,3UYE-A,1
3UYF-J,3UYF-A,1
3UYF-L,3UYF-A,1
3UYG-P,3UYG-A,1
3UYG-D,3UYG-A,1
3UYG-3,3UYG-A,1
3UZ1-P,3UZ1-A,1
3UZ1-D,3UZ1-A,1
3UZ1-3,3UZ1-A,1
3UZ2-P,3UZ2-A,1
3UZ2-D,3UZ2-A,1
3UZ2-3,3UZ2-A,1
3UZ3-J,3UZ3-A,1
3UZ3-N,3UZ3-A,1
3UZ3-G,3UZ3-A,1
3UZ3-L,3UZ3-A,1
3UZ4-J,3UZ4-A,1
3UZ4-L,3UZ4-A,1
3UZ6-F,3UZ6-A,1
3UZ6-J,3UZ6-A,1
3UZ6-N,3UZ6-A,1
3UZ6-H,3UZ6-A,1
3UZ6-L,3UZ6-A,1
3UZ7-F,3UZ7-A,1
3UZ7-J,3UZ7-A,1
3UZ7-N,3UZ7-A,1
3UZ7-H,3UZ7-A,1
3UZ7-G,3UZ7-A,1
3UZ7-L,3UZ7-A,1
3UZ8-P,3UZ8-A,1
3UZ8-D,3UZ8-A,1
3UZ8-3,3UZ8-A,1
3UZ9-P,3UZ9-A,1
3UZ9-D,3UZ9-A,1
3UZ9-3,3UZ9-A,1
3UZF-P,3UZF-A,1
3UZF-D,3UZF-A,1
3UZF-3,3UZF-A,1
3UZG-F,3UZG-A,1
3UZG-O,3UZG-A,1
3UZG-J,3UZG-A,1
3UZG-N,3UZG-A,1
3UZG-H,3UZG-A,1
3UZG-G,3UZG-A,1
3UZG-L,3UZG-A,1
3UZH-P,3UZH-A,1
3UZH-D,3UZH-A,1
3UZH-3,3UZH-A,1
3UZI-F,3UZI-A,1
3UZI-J,3UZI-A,1
3UZI-H,3UZI-A,1
3UZI-G,3UZI-A,1
3UZI-L,3UZI-A,1
3UZK-P,3UZK-A,1
3UZK-D,3UZK-A,1
3UZK-3,3UZK-A,1
3UZL-F,3UZL-A,1
3UZL-O,3UZL-A,1
3UZL-J,3UZL-A,1
3UZL-N,3UZL-A,1
3UZL-H,3UZL-A,1
3UZL-L,3UZL-A,1
3UZM-F,3UZM-A,1
3UZM-J,3UZM-A,1
3UZM-P,3UZM-A,1
3UZM-H,3UZM-A,1
3UZM-G,3UZM-A,1
3UZM-L,3UZM-A,1
3UZN-P,3UZN-A,1
3UZN-D,3UZN-A,1
3UZN-3,3UZN-A,1
3V22-L,3V22-A,1
3V23-Q,3V23-A,1
3V23-D,3V23-A,1
3V23-0,3V23-A,1
3V24-D,3V24-A,1
3V25-Q,3V25-A,1
3V25-D,3V25-A,1
3V25-0,3V25-A,1
3V26-I,3V26-A,1
3V27-Q,3V27-A,1
3V27-D,3V27-A,1
3V27-0,3V27-A,1
3V28-D,3V28-A,1
3V29-Q,3V29-A,1
3V29-D,3V29-A,1
3V29-0,3V29-A,1
3V2C-L,3V2C-A,1
3V2D-Q,3V2D-A,1
3V2D-D,3V2D-A,1
3V2D-0,3V2D-A,1
3V2E-D,3V2E-A,1
3V2F-Q,3V2F-A,1
3V2F-D,3V2F-A,1
3V2F-0,3V2F-A,1
3ZVO-M,3ZVO-A,1
3ZVO-I,3ZVO-A,1
3ZVP-Q,3ZVP-A,1
3ZVP-D,3ZVP-A,1
3ZVP-0,3ZVP-A,1
4A18-U,4A18-1,1
4A19-U,4A19-1,1
4A1B-L,4A1B-1,1
4A1D-U,4A1D-1,1
4ABR-M,4ABR-A,1
4ABR-D,4ABR-A,1
4ABR-I,4ABR-A,1
4ABR-G,4ABR-A,1
4ABR-L,4ABR-A,1
4ABS-Q,4ABS-A,1
4ABS-D,4ABS-A,1
4ABS-0,4ABS-A,1
4AQY-I,4AQY-A,1
4DH9-Y,4DH9-A,1
4DH9-D,4DH9-A,1
4DHA-Q,4DHA-A,1
4DHA-D,4DHA-A,1
4DHA-0,4DHA-A,1
4DHB-G,4DHB-A,1
4DHB-L,4DHB-A,1
4DHC-Q,4DHC-A,1
4DHC-D,4DHC-A,1
4DHC-0,4DHC-A,1
4DR1-I,4DR1-A,1
4DR2-D,4DR2-A,1
4DR3-D,4DR3-A,1
4DR4-D,4DR4-A,1
4DR5-L,4DR5-A,1
4DR6-L,4DR6-A,1
4DR7-L,4DR7-A,1
4DUY-I,4DUY-A,1
4DUZ-I,4DUZ-A,1
4DV0-L,4DV0-A,1
4DV1-L,4DV1-A,1
4DV2-I,4DV2-A,1
4DV3-I,4DV3-A,1
4DV4-I,4DV4-A,1
4DV5-I,4DV5-A,1
4DV6-I,4DV6-A,1
4DV7-D,4DV7-A,1
4G5K-G,4G5K-A,1
4G5K-L,4G5K-A,1
4G5L-P,4G5L-A,1
4G5L-D,4G5L-A,1
4G5L-3,4G5L-A,1
4G5M-G,4G5M-A,1
4G5M-L,4G5M-A,1
4G5N-P,4G5N-A,1
4G5N-D,4G5N-A,1
4G5N-3,4G5N-A,1
4G5T-J,4G5T-A,1
4G5T-N,4G5T-A,1
4G5T-G,4G5T-A,1
4G5T-L,4G5T-A,1
4G5U-P,4G5U-A,1
4G5U-D,4G5U-A,1
4G5U-3,4G5U-A,1
4G5V-J,4G5V-A,1
4G5V-N,4G5V-A,1
4G5V-G,4G5V-A,1
4G5V-L,4G5V-A,1
4G5W-P,4G5W-A,1
4G5W-D,4G5W-A,1
4G5W-3,4G5W-A,1
4GAQ-K,4GAQ-A,1
4GAQ-I,4GAQ-A,1
4GAQ-G,4GAQ-A,1
4GAQ-U,4GAQ-A,1
4GAR-F,4GAR-A,1
4GAR-W,4GAR-A,1
4GAR-M,4GAR-A,1
4GAR-C,4GAR-A,1
4GAS-K,4GAS-A,1
4GAS-I,4GAS-A,1
4GAS-U,4GAS-A,1
4GAU-W,4GAU-A,1
4GAU-M,4GAU-A,1
4GAU-C,4GAU-A,1
4GD1-K,4GD1-A,1
4GD1-I,4GD1-A,1
4GD1-G,4GD1-A,1
4GD1-L,4GD1-A,1
4GD1-U,4GD1-A,1
4GD2-K,4GD2-A,1
4GD2-I,4GD2-A,1
4GD2-G,4GD2-A,1
4GD2-U,4GD2-A,1
1FJG-S,1FJG-A,0
1FJG-F,1FJG-A,0
1FJG-T,1FJG-A,0
1FKA-S,1FKA-A,0
1FKA-F,1FKA-A,0
1FKA-E,1FKA-A,0
1HNW-S,1HNW-A,0
1HNW-F,1HNW-A,0
1HNW-T,1HNW-A,0
1HNX-S,1HNX-A,0
1HNX-F,1HNX-A,0
1HNX-T,1HNX-A,0
1HNZ-S,1HNZ-A,0
1HNZ-F,1HNZ-A,0
1HNZ-T,1HNZ-A,0
1HR0-S,1HR0-A,0
1HR0-F,1HR0-A,0
1HR0-T,1HR0-A,0
1I94-S,1I94-A,0
1I94-F,1I94-A,0
1I94-T,1I94-A,0
1IBK-S,1IBK-A,0
1IBK-F,1IBK-A,0
1IBK-T,1IBK-A,0
1IBL-S,1IBL-A,0
1IBL-F,1IBL-A,0
1IBL-T,1IBL-A,0
1IBM-S,1IBM-A,0
1IBM-F,1IBM-A,0
1IBM-T,1IBM-A,0
1J5E-S,1J5E-A,0
1J5E-F,1J5E-A,0
1J5E-T,1J5E-A,0
1JJ2-S,1JJ2-0,0
1JJ2-F,1JJ2-0,0
1JJ2-T,1JJ2-0,0
1K73-S,1K73-A,0
1K73-F,1K73-A,0
1K73-T,1K73-A,0
1K8A-S,1K8A-A,0
1K8A-F,1K8A-A,0
1K8A-T,1K8A-A,0
1K9M-S,1K9M-A,0
1K9M-F,1K9M-A,0
1K9M-T,1K9M-A,0
1KC8-S,1KC8-A,0
1KC8-F,1KC8-A,0
1KC8-T,1KC8-A,0
1KD1-S,1KD1-A,0
1KD1-F,1KD1-A,0
1KD1-T,1KD1-A,0
1KQS-S,1KQS-0,0
1KQS-F,1KQS-0,0
1KQS-T,1KQS-0,0
1M1K-S,1M1K-A,0
1M1K-F,1M1K-A,0
1M1K-T,1M1K-A,0
1M90-S,1M90-A,0
1M90-F,1M90-A,0
1M90-T,1M90-A,0
1N32-S,1N32-A,0
1N32-F,1N32-A,0
1N32-T,1N32-A,0
1N33-S,1N33-A,0
1N33-F,1N33-A,0
1N33-T,1N33-A,0
1N34-S,1N34-A,0
1N34-F,1N34-A,0
1N34-T,1N34-A,0
1N36-S,1N36-A,0
1N36-F,1N36-A,0
1N36-T,1N36-A,0
1N8R-S,1N8R-A,0
1N8R-F,1N8R-A,0
1N8R-T,1N8R-A,0
1NJI-S,1NJI-A,0
1NJI-F,1NJI-A,0
1NJI-T,1NJI-A,0
1PNS-S,1PNS-A,0
1PNS-F,1PNS-A,0
1PNS-T,1PNS-A,0
1PNX-S,1PNX-A,0
1PNX-F,1PNX-A,0
1PNX-T,1PNX-A,0
1Q7Y-S,1Q7Y-A,0
1Q7Y-F,1Q7Y-A,0
1Q7Y-T,1Q7Y-A,0
1Q81-S,1Q81-A,0
1Q81-F,1Q81-A,0
1Q81-T,1Q81-A,0
1Q82-S,1Q82-A,0
1Q82-F,1Q82-A,0
1Q82-T,1Q82-A,0
1Q86-S,1Q86-A,0
1Q86-F,1Q86-A,0
1Q86-T,1Q86-A,0
1QVF-S,1QVF-0,0
1QVF-F,1QVF-0,0
1QVF-T,1QVF-0,0
1QVG-S,1QVG-0,0
1QVG-F,1QVG-0,0
1QVG-T,1QVG-0,0
1S72-S,1S72-0,0
1S72-F,1S72-0,0
1S72-T,1S72-0,0
1VOQ-S,1VOQ-A,0
1VOQ-F,1VOQ-A,0
1VOQ-T,1VOQ-A,0
1VOR-S,1VOR-B,0
1VOR-F,1VOR-B,0
1VOR-T,1VOR-B,0
1VOS-S,1VOS-A,0
1VOS-F,1VOS-A,0
1VOS-T,1VOS-A,0
1VOU-S,1VOU-B,0
1VOU-F,1VOU-B,0
1VOU-T,1VOU-B,0
1VOV-S,1VOV-A,0
1VOV-F,1VOV-A,0
1VOV-T,1VOV-A,0
1VOX-S,1VOX-A,0
1VOX-F,1VOX-A,0
1VOX-T,1VOX-A,0
1VOY-S,1VOY-B,0
1VOY-F,1VOY-B,0
1VOY-T,1VOY-B,0
1VOZ-S,1VOZ-A,0
1VOZ-F,1VOZ-A,0
1VOZ-T,1VOZ-A,0
1VQ4-S,1VQ4-0,0
1VQ4-F,1VQ4-0,0
1VQ4-T,1VQ4-0,0
1VQ5-S,1VQ5-0,0
1VQ5-F,1VQ5-0,0
1VQ5-T,1VQ5-0,0
1VQ6-S,1VQ6-0,0
1VQ6-F,1VQ6-0,0
1VQ6-T,1VQ6-0,0
1VQ7-S,1VQ7-0,0
1VQ7-F,1VQ7-0,0
1VQ7-T,1VQ7-0,0
1VQ8-S,1VQ8-0,0
1VQ8-F,1VQ8-0,0
1VQ8-T,1VQ8-0,0
1VQ9-S,1VQ9-0,0
1VQ9-F,1VQ9-0,0
1VQ9-T,1VQ9-0,0
1VQK-S,1VQK-0,0
1VQK-F,1VQK-0,0
1VQK-T,1VQK-0,0
1VQL-S,1VQL-0,0
1VQL-F,1VQL-0,0
1VQL-T,1VQL-0,0
1VQM-S,1VQM-0,0
1VQM-F,1VQM-0,0
1VQM-T,1VQM-0,0
1VQN-S,1VQN-0,0
1VQN-F,1VQN-0,0
1VQN-T,1VQN-0,0
1VQO-S,1VQO-0,0
1VQO-F,1VQO-0,0
1VQO-T,1VQO-0,0
1VQP-S,1VQP-0,0
1VQP-F,1VQP-0,0
1VQP-T,1VQP-0,0
1VS5-S,1VS5-A,0
1VS5-F,1VS5-A,0
1VS5-T,1VS5-A,0
1VS7-S,1VS7-A,0
1VS7-F,1VS7-A,0
1VS7-T,1VS7-A,0
1VSA-S,1VSA-w,0
1VSA-F,1VSA-w,0
1VSA-T,1VSA-w,0
1VSP-S,1VSP-w,0
1VSP-F,1VSP-w,0
1VSP-T,1VSP-w,0
1VT2-S,1VT2-A,0
1VT2-F,1VT2-A,0
1VT2-T,1VT2-A,0
1W2B-S,1W2B-0,0
1W2B-F,1W2B-0,0
1W2B-T,1W2B-0,0
1XMO-S,1XMO-A,0
1XMO-F,1XMO-A,0
1XMO-T,1XMO-A,0
1XMQ-S,1XMQ-A,0
1XMQ-F,1XMQ-A,0
1XMQ-T,1XMQ-A,0
1XNQ-S,1XNQ-A,0
1XNQ-F,1XNQ-A,0
1XNQ-T,1XNQ-A,0
1XNR-S,1XNR-A,0
1XNR-F,1XNR-A,0
1XNR-T,1XNR-A,0
1YHQ-S,1YHQ-0,0
1YHQ-F,1YHQ-0,0
1YHQ-T,1YHQ-0,0
1YI2-S,1YI2-0,0
1YI2-F,1YI2-0,0
1YI2-T,1YI2-0,0
1YIJ-S,1YIJ-0,0
1YIJ-F,1YIJ-0,0
1YIJ-T,1YIJ-0,0
1YIT-S,1YIT-0,0
1YIT-F,1YIT-0,0
1YIT-T,1YIT-0,0
1YJ9-S,1YJ9-0,0
1YJ9-F,1YJ9-0,0
1YJ9-T,1YJ9-0,0
1YJN-S,1YJN-0,0
1YJN-F,1YJN-0,0
1YJN-T,1YJN-0,0
1YJW-S,1YJW-0,0
1YJW-F,1YJW-0,0
1YJW-T,1YJW-0,0
1YL3-S,1YL3-A,0
1YL3-F,1YL3-A,0
1YL3-T,1YL3-A,0
1YL4-S,1YL4-A,0
1YL4-T,1YL4-A,0
1YL4-N,1YL4-A,0
2AVY-S,2AVY-A,0
2AVY-F,2AVY-A,0
2AVY-T,2AVY-A,0
2AW7-S,2AW7-A,0
2AW7-F,2AW7-A,0
2AW7-T,2AW7-A,0
2B64-S,2B64-A,0
2B64-F,2B64-A,0
2B64-T,2B64-A,0
2B66-S,2B66-A,0
2B66-F,2B66-A,0
2B66-T,2B66-A,0
2B9M-S,2B9M-A,0
2B9M-F,2B9M-A,0
2B9M-T,2B9M-A,0
